,id,ccn,date,update_date,city,province,postal_code,address,incident,incident_class,narrative,latitude,longitude,crimeCommitted
60,2198,23-21285,2023-12-21 22:35:00+00:00,2023-12-22 18:00:19+00:00,NEW WESTMINSTER,BC,V3M 5H9,300 Block FENTON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.19081389999999,-122.9358267,2738
37,2175,23-21292,2023-12-22 00:57:00+00:00,2023-12-25 17:37:25+00:00,NEW WESTMINSTER,BC,V3M 2R2,600 Block 8TH AVE,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.2155444,-122.924083,2739
29,2167,23-80414,2023-12-22 10:00:00+00:00,2023-12-26 18:01:02+00:00,NEW WESTMINSTER,BC,V3L 5H8,100 Block 6TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2052427,-122.9103696,2740
51,2189,23-21340,2023-12-22 17:13:00+00:00,2023-12-23 17:53:53+00:00,NEW WESTMINSTER,BC,V3M,LORNE ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2031564,-122.9109986,2741
44,2182,23-21348,2023-12-22 19:04:00+00:00,2023-12-24 17:56:51+00:00,NEW WESTMINSTER,BC,V3M 4J6,700 Block 12TH ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2089793,-122.9324977,2742
53,2191,23-21352,2023-12-22 20:07:00+00:00,2023-12-23 17:53:52+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2743
45,2183,23-21360,2023-12-22 21:43:00+00:00,2023-12-24 17:56:51+00:00,NEW WESTMINSTER,BC,V3L,400 Block SHILES ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2249859,-122.8994695,2744
39,2177,23-21361,2023-12-22 21:59:00+00:00,2023-12-25 17:37:24+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2745
50,2188,23-21391,2023-12-23 05:30:00+00:00,2023-12-24 17:56:51+00:00,NEW WESTMINSTER,BC,V3L 5N3,300 Block GOVERNORS CRT,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2200632,-122.8967529,2746
49,2187,23-21377,2023-12-23 06:03:00+00:00,2023-12-24 17:56:51+00:00,NEW WESTMINSTER,BC,V3L 5P1,400 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2053373,-122.9064648,2747
46,2184,23-21396,2023-12-23 17:45:00+00:00,2023-12-24 17:56:51+00:00,NEW WESTMINSTER,BC,V3M 6Z6,800 Block QUAYSIDE DR,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200145,-122.911488,2748
48,2186,23-21398,2023-12-23 17:59:00+00:00,2023-12-24 17:56:51+00:00,NEW WESTMINSTER,BC,V3M,800 Block ROYAL AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.203668,-122.9145708,2749
41,2179,23-21465,2023-12-23 19:00:00+00:00,2023-12-25 17:37:24+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.190715,-122.9449051,2750
47,2185,23-21405,2023-12-23 20:23:00+00:00,2023-12-24 17:56:51+00:00,NEW WESTMINSTER,BC,V3M,700 Block BOYD ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.1923188,-122.9430768,2751
19,2157,23-80416,2023-12-23 21:15:00+00:00,2023-12-28 17:30:56+00:00,NEW WESTMINSTER,BC,V3M,100 Block FOUNDRY ROW,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1949969,-122.9269,2752
40,2178,23-21420,2023-12-24 00:20:00+00:00,2023-12-25 17:37:24+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2753
4,2142,23-21441,2023-12-24 08:35:00+00:00,2023-12-30 17:11:52+00:00,NEW WESTMINSTER,BC,V3L 3X1,COLUMBIA ST & SHERBROOKE ST,TAKE AUTO W/O CONSENT O/$5000,Theft of Vehicle,TAKE AUTO W/O CONSENT O/$5000,49.2279116,-122.892806,2754
42,2180,23-21457,2023-12-24 11:43:00+00:00,2023-12-25 17:37:25+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.190715,-122.9449051,2755
38,2176,23-21458,2023-12-24 11:55:00+00:00,2023-12-25 17:37:24+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.190715,-122.9449051,2756
32,2170,23-21463,2023-12-24 17:11:00+00:00,2023-12-26 18:01:02+00:00,NEW WESTMINSTER,BC,V3M,300 Block 11TH ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2040923,-122.924244,2757
34,2172,23-21471,2023-12-24 17:23:00+00:00,2023-12-26 18:01:02+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2131309,-122.9208405,2758
31,2169,23-21509,2023-12-25 06:30:00+00:00,2023-12-26 18:01:02+00:00,NEW WESTMINSTER,BC,V3M,900 Block 5TH AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.208304,-122.924297,2759
35,2173,23-21498,2023-12-25 11:26:00+00:00,2023-12-26 18:01:02+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2225852,-122.914627,2760
30,2168,23-21510,2023-12-25 20:38:00+00:00,2023-12-26 18:01:02+00:00,NEW WESTMINSTER,BC,V3M 5V2,800 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2007994,-122.9117043,2761
26,2164,23-21505,2023-12-25 21:32:00+00:00,2023-12-27 17:42:57+00:00,NEW WESTMINSTER,BC,V3M 0E5,200 Block SALTER ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.1958008,-122.9235975,2762
23,2161,23-21522,2023-12-26 02:09:00+00:00,2023-12-27 17:42:57+00:00,NEW WESTMINSTER,BC,V3M 4W6,800 Block 20TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.202856,-122.9485866,2763
28,2166,23-21543,2023-12-26 13:04:00+00:00,2023-12-27 17:42:57+00:00,NEW WESTMINSTER,BC,V3L 2B8,800 Block MCBRIDE BLVD,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2225852,-122.914627,2764
24,2162,23-21544,2023-12-26 13:42:00+00:00,2023-12-27 17:42:57+00:00,NEW WESTMINSTER,BC,V3L 3G1,100 Block BRAID ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2312707,-122.8854651,2765
25,2163,23-21551,2023-12-26 18:59:00+00:00,2023-12-27 17:42:57+00:00,NEW WESTMINSTER,BC,V3M 2M7,700 Block HAMILTON ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.21435810000001,-122.9242594,2766
27,2165,23-21557,2023-12-26 20:14:00+00:00,2023-12-27 17:42:57+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2767
21,2159,23-21558,2023-12-26 20:34:00+00:00,2023-12-28 17:30:56+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2131309,-122.9208405,2768
22,2160,23-21565,2023-12-27 01:41:00+00:00,2023-12-28 17:30:56+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,2769
20,2158,23-21574,2023-12-27 04:38:00+00:00,2023-12-28 17:30:56+00:00,NEW WESTMINSTER,BC,V3M 6X3,300 Block GIFFORD ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.18351310000001,-122.9513715,2770
17,2155,23-21577,2023-12-27 05:41:00+00:00,2023-12-28 17:30:56+00:00,NEW WESTMINSTER,BC,V3L,500 Block CARNARVON ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2045585,-122.9075651,2771
16,2154,23-21588,2023-12-27 17:01:00+00:00,2023-12-28 17:30:56+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,2772
18,2156,23-21591,2023-12-27 17:36:00+00:00,2023-12-28 17:30:56+00:00,NEW WESTMINSTER,BC,V3L 5H8,100 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2052427,-122.9103696,2773
8,2146,23-21601,2023-12-27 20:57:00+00:00,2023-12-29 17:44:13+00:00,NEW WESTMINSTER,BC,V3L,E ROYAL AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2133824,-122.898488,2774
14,2152,23-21605,2023-12-27 22:12:00+00:00,2023-12-29 17:44:13+00:00,NEW WESTMINSTER,BC,V3L 0G7,200 Block NELSONS CRES,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2233599,-122.8921996,2775
13,2151,23-21607,2023-12-27 22:17:00+00:00,2023-12-29 17:44:13+00:00,NEW WESTMINSTER,BC,V3L 0G7,200 Block NELSONS CRES,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2233599,-122.8921996,2776
15,2153,23-21609,2023-12-27 22:38:00+00:00,2023-12-29 17:44:13+00:00,NEW WESTMINSTER,BC,V3L 1B1,500 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.203895,-122.906557,2777
12,2150,23-21615,2023-12-28 00:21:00+00:00,2023-12-29 17:44:13+00:00,NEW WESTMINSTER,BC,V3L,CAPILANO WAY,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.225153,-122.884706,2778
9,2147,23-21640,2023-12-28 17:30:00+00:00,2023-12-29 17:44:13+00:00,NEW WESTMINSTER,BC,V3L,JAMIESON CRT,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.216039,-122.895786,2779
3,2141,23-21645,2023-12-28 19:54:00+00:00,2023-12-30 17:11:52+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2780
11,2149,23-21646,2023-12-28 20:30:00+00:00,2023-12-29 17:44:13+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,2781
7,2145,23-21650,2023-12-28 21:08:00+00:00,2023-12-29 17:44:13+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2057179,-122.910956,2782
6,2144,23-21660,2023-12-28 23:49:00+00:00,2023-12-30 17:11:51+00:00,NEW WESTMINSTER,BC,V3L 5C2,100 Block E 6TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2215699,-122.9047767,2783
5,2143,23-21675,2023-12-29 03:17:00+00:00,2023-12-30 17:11:51+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,2784
2,2140,23-21679,2023-12-29 04:57:00+00:00,2023-12-30 17:11:52+00:00,NEW WESTMINSTER,BC,V3M,800 Block ROYAL AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.203668,-122.9145708,2785
0,2138,23-21702,2023-12-29 17:39:00+00:00,2023-12-31 17:41:45+00:00,NEW WESTMINSTER,BC,V3L 5H8,100 Block 6TH ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2052427,-122.9103696,2786
1,2139,23-21704,2023-12-29 18:54:00+00:00,2023-12-31 17:41:45+00:00,NEW WESTMINSTER,BC,V3M 4H2,200 Block 12TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2015149,-122.923801,2787
