,id,ccn,date,update_date,city,province,postal_code,address,incident,incident_class,narrative,latitude,longitude,crimeCommitted
95,752,23-9916,2023-06-21 19:06:00+00:00,2023-06-23 16:54:17+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.190715,-122.9449051,1275
104,761,23-9922,2023-06-21 20:01:00+00:00,2023-06-23 16:54:16+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2020176,-122.9096046,1276
103,760,23-9938,2023-06-22 00:12:00+00:00,2023-06-23 16:54:17+00:00,NEW WESTMINSTER,BC,.,1 Block ST & 10TH AVE,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.2057179,-122.910956,1277
97,754,23-9940,2023-06-22 01:07:00+00:00,2023-06-23 16:54:16+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 6TH AVE,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2124082,-122.921433,1278
59,716,23-9995,2023-06-22 01:20:00+00:00,2023-06-27 16:41:11+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,ARSON-PROPERTY,Other,ARSON-PROPERTY,49.190715,-122.9449051,1279
108,765,23-9951,2023-06-22 03:23:00+00:00,2023-06-23 16:54:16+00:00,NEW WESTMINSTER,BC,V3M 4J4,1 Block ST & NANAIMO ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2062676,-122.9351037,1280
100,757,23-9953,2023-06-22 03:48:00+00:00,2023-06-23 16:54:16+00:00,NEW WESTMINSTER,BC,V3M 4H1,100 Block 12TH ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.200785,-122.9223936,1281
101,758,23-9957,2023-06-22 05:01:00+00:00,2023-06-23 16:54:16+00:00,NEW WESTMINSTER,BC,V3M,ALEXANDER ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.202225,-122.911934,1282
67,724,23-80197,2023-06-22 16:05:00+00:00,2023-06-27 16:41:11+00:00,NEW WESTMINSTER,BC,V3M 3P7,800 Block QUEENS AVE,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.204576,-122.9169974,1283
98,755,23-9980,2023-06-22 17:00:00+00:00,2023-06-23 16:54:17+00:00,NEW WESTMINSTER,BC,V3M 2R6,1100 Block 8TH AVE,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2113047,-122.9321656,1284
99,756,23-9982,2023-06-22 17:33:00+00:00,2023-06-23 16:54:16+00:00,NEW WESTMINSTER,BC,V3M,500 Block FRONT ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20084749999999,-122.9111911,1285
80,737,23-9987,2023-06-22 18:14:00+00:00,2023-06-25 16:12:46+00:00,NEW WESTMINSTER,BC,V3M 6T9,700 Block PRINCESS ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2136886,-122.9214615,1286
3,661,23-80216,2023-06-22 21:00:00+00:00,2023-07-11 16:31:55+00:00,NEW WESTMINSTER,BC,V3L 2Y7,1 Block ST & COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2057179,-122.910956,1287
87,744,23-10000,2023-06-22 21:45:00+00:00,2023-06-24 16:08:32+00:00,NEW WESTMINSTER,BC,V3L 3B4,500 Block 6TH ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.21176699999999,-122.9188433,1288
89,746,23-10001,2023-06-22 21:51:00+00:00,2023-06-24 16:08:32+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2000823,-122.9174235,1289
94,751,23-10010,2023-06-23 00:53:00+00:00,2023-06-24 16:08:32+00:00,NEW WESTMINSTER,BC,V3M,1100 Block TANAKA CRT,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.1870082,-122.9514463,1290
93,750,23-10014,2023-06-23 01:10:00+00:00,2023-06-24 16:08:32+00:00,NEW WESTMINSTER,BC,V3M 1T1,400 Block 9TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2076068,-122.9222725,1291
91,748,23-10044,2023-06-23 14:52:00+00:00,2023-06-24 16:08:32+00:00,NEW WESTMINSTER,BC,V3L 5M4,COLUMBIA ST & 4TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2046127,-122.9052912,1292
90,747,23-10050,2023-06-23 16:52:00+00:00,2023-06-24 16:08:32+00:00,NEW WESTMINSTER,BC,V3M 3N1,1 Block AVE & ASH ST,ROBBERY W/FIREARM,Robbery,ROBBERY W/FIREARM,49.2077115,-122.9178029,1293
88,745,23-10056,2023-06-23 18:16:00+00:00,2023-06-24 16:08:32+00:00,NEW WESTMINSTER,BC,V3L,300 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2086143,-122.9149601,1294
84,741,23-10057,2023-06-23 18:33:00+00:00,2023-06-24 16:08:33+00:00,NEW WESTMINSTER,BC,V3L 5L6,400 Block GINGER DR,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2180608,-122.9055998,1295
69,726,23-10062,2023-06-23 19:35:00+00:00,2023-06-26 16:36:31+00:00,NEW WESTMINSTER,BC,V3M 2P6,2100 Block HAMILTON ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2012373,-122.9494051,1296
82,739,23-10064,2023-06-23 20:25:00+00:00,2023-06-25 16:12:47+00:00,NEW WESTMINSTER,BC,V3L,E 6TH AVE,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.222639,-122.9037412,1297
81,738,23-10072,2023-06-23 22:01:00+00:00,2023-06-25 16:12:46+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1298
12,670,23-10500,2023-06-24 01:53:00+00:00,2023-07-02 16:11:49+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-SHOPLIFTING OVER $5000,Theft,THEFT-SHOPLIFTING OVER $5000,49.190715,-122.9449051,1299
64,721,23-10240,2023-06-24 04:00:00+00:00,2023-06-27 16:41:11+00:00,NEW WESTMINSTER,BC,V3L,MERIVALE ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2070144,-122.9047747,1300
66,723,23-80196,2023-06-24 06:00:00+00:00,2023-06-27 16:41:11+00:00,NEW WESTMINSTER,BC,V3M 1Y2,500 Block 10TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2081922,-122.9250813,1301
63,720,23-10250,2023-06-24 06:36:00+00:00,2023-06-27 16:41:11+00:00,NEW WESTMINSTER,BC,.,BRAID ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2315783,-122.8862979,1302
83,740,23-10108,2023-06-24 08:25:00+00:00,2023-06-25 16:12:46+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.200803,-122.9134438,1303
76,733,23-10121,2023-06-24 16:48:00+00:00,2023-06-26 16:36:31+00:00,NEW WESTMINSTER,BC,V3M,800 Block 5TH AVE,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2093821,-122.922453,1304
77,734,23-10125,2023-06-24 18:17:00+00:00,2023-06-26 16:36:31+00:00,NEW WESTMINSTER,BC,V3M 1L8,200 Block 8TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2053062,-122.9171557,1305
72,729,23-10127,2023-06-24 18:50:00+00:00,2023-06-26 16:36:31+00:00,NEW WESTMINSTER,BC,V3M 3X8,1000 Block QUEENS AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2026763,-122.9204665,1306
78,735,23-10132,2023-06-24 21:00:00+00:00,2023-06-26 16:36:31+00:00,NEW WESTMINSTER,BC,V3L 1B2,999900 Block UNKNOWN,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2057179,-122.910956,1307
70,727,23-10133,2023-06-24 21:22:00+00:00,2023-06-26 16:36:31+00:00,NEW WESTMINSTER,BC,V3M 1A5,600 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.20286,-122.90772,1308
1,659,23-10847,2023-06-24 21:37:00+00:00,2023-07-23 16:43:00+00:00,NEW WESTMINSTER,BC,V3L 1V5,300 Block PRINCESS ST,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.2158923,-122.9169174,1309
68,725,23-10156,2023-06-25 03:50:00+00:00,2023-06-26 16:36:31+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2057179,-122.910956,1310
8,666,23-10706,2023-06-25 07:00:00+00:00,2023-07-03 17:02:05+00:00,NEW WESTMINSTER,BC,V3L 3C5,600 Block 7TH AVE,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2142683,-122.9221579,1311
58,715,23-10185,2023-06-25 16:36:00+00:00,2023-06-27 16:41:11+00:00,NEW WESTMINSTER,BC,V3M 2W5,1500 Block EDINBURGH ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.20835880000001,-122.9399147,1312
71,728,23-10191,2023-06-25 17:54:00+00:00,2023-06-26 16:36:31+00:00,NEW WESTMINSTER,BC,V3L 5L1,400 Block GINGER DR,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2180608,-122.9055998,1313
57,714,23-10201,2023-06-25 21:26:00+00:00,2023-06-27 16:41:11+00:00,NEW WESTMINSTER,BC,V3M,NEW WESTMINSTER STN & COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.201459,-122.912629,1314
55,712,23-10209,2023-06-25 23:27:00+00:00,2023-06-27 16:41:11+00:00,NEW WESTMINSTER,BC,V3M 5L1,200 Block LAWRENCE ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.186497,-122.9414393,1315
65,722,23-10226,2023-06-26 00:30:00+00:00,2023-06-27 16:41:13+00:00,NEW WESTMINSTER,BC,V3L,300 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2086143,-122.9149601,1316
62,719,23-10217,2023-06-26 01:52:00+00:00,2023-06-27 16:41:11+00:00,NEW WESTMINSTER,BC,V3M,BEGBIE ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2019513,-122.9105963,1317
60,717,23-10218,2023-06-26 02:31:00+00:00,2023-06-27 16:41:11+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1318
54,711,23-10220,2023-06-26 03:23:00+00:00,2023-06-28 17:01:50+00:00,NEW WESTMINSTER,BC,V3M 6H1,1100 Block QUAYSIDE DR,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.20055,-122.924757,1319
61,718,23-10227,2023-06-26 06:10:00+00:00,2023-06-27 16:41:11+00:00,NEW WESTMINSTER,BC,V3M 5V2,800 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2007994,-122.9117043,1320
37,695,23-80202,2023-06-26 19:00:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3L 3T6,300 Block SHERBROOKE ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2278986,-122.8910812,1321
56,713,23-10247,2023-06-26 19:08:00+00:00,2023-06-27 16:41:11+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.190715,-122.9449051,1322
35,693,23-80200,2023-06-26 23:45:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3L 1A7,300 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2051981,-122.9036909,1323
52,709,23-10316,2023-06-27 04:00:00+00:00,2023-06-28 17:01:50+00:00,NEW WESTMINSTER,BC,V3M 4K3,900 Block 12TH ST,THEFT MOTORCYCLE UNDER $5000,Theft of Vehicle,THEFT MOTORCYCLE UNDER $5000,49.2121498,-122.936736,1324
53,710,23-10291,2023-06-27 05:33:00+00:00,2023-06-28 17:01:50+00:00,NEW WESTMINSTER,BC,V3L,300 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2086143,-122.9149601,1325
29,687,23-10502,2023-06-27 07:00:00+00:00,2023-06-30 16:23:26+00:00,NEW WESTMINSTER,BC,V3M 1W6,1200 Block CAMERON ST,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2054789,-122.927831,1326
50,707,23-10302,2023-06-27 11:17:00+00:00,2023-06-28 17:01:50+00:00,NEW WESTMINSTER,BC,V3L 5P1,400 Block CARNARVON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2053373,-122.9064648,1327
51,708,23-10305,2023-06-27 11:51:00+00:00,2023-06-28 17:01:50+00:00,NEW WESTMINSTER,BC,V3M 5T4,1300 Block 3RD AVE,THEFT MOTORCYCLE OVER $5000,Theft of Vehicle,THEFT MOTORCYCLE OVER $5000,49.2012949,-122.9271703,1328
43,700,23-10327,2023-06-27 16:56:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3L 1B8,300 Block CARNARVON ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2065851,-122.9035905,1329
47,704,23-10330,2023-06-27 17:38:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3M 1A5,600 Block COLUMBIA ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.20286,-122.90772,1330
48,705,23-10333,2023-06-27 17:50:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,.,BRAID ST,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.2315783,-122.8862979,1331
42,699,23-10337,2023-06-27 18:52:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,1332
38,696,23-10339,2023-06-27 19:25:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2028997,-122.9077891,1333
31,689,23-10343,2023-06-27 20:28:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,1334
32,690,23-10400,2023-06-27 21:00:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3M 3G2,2200 Block LONDON ST,THEFT OF TRUCK UNDER $5000,Theft of Vehicle,THEFT OF TRUCK UNDER $5000,49.2025039,-122.9545237,1335
44,701,23-10349,2023-06-27 21:23:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3L 3C8,800 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2163178,-122.9248567,1336
28,686,23-10352,2023-06-27 21:43:00+00:00,2023-06-30 16:23:26+00:00,NEW WESTMINSTER,BC,.,1 Block ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2057179,-122.910956,1337
34,692,23-10355,2023-06-27 21:55:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1338
45,702,23-10365,2023-06-28 00:00:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3L 1A4,200 Block FRONT ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2061837,-122.9009871,1339
41,698,23-10407,2023-06-28 04:00:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3M 2L7,2100 Block 7TH AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.20033429999999,-122.9485777,1340
39,697,23-10419,2023-06-28 04:30:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 8TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2112657,-122.9254414,1341
33,691,23-10397,2023-06-28 06:00:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3M 3G8,2100 Block 9TH AVE,THEFT MOTORCYCLE UNDER $5000,Theft of Vehicle,THEFT MOTORCYCLE UNDER $5000,49.2042305,-122.9533489,1342
46,703,23-10402,2023-06-28 15:15:00+00:00,2023-06-29 16:26:18+00:00,NEW WESTMINSTER,BC,V3L 1B1,500 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.203895,-122.906557,1343
5,663,23-10911,2023-06-28 20:57:00+00:00,2023-07-06 16:53:42+00:00,NEW WESTMINSTER,BC,V3M 1E6,ALEXANDER ST & CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2039828,-122.9091187,1344
30,688,23-10436,2023-06-28 22:14:00+00:00,2023-06-30 16:23:26+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,1345
27,685,23-10438,2023-06-28 22:26:00+00:00,2023-06-30 16:23:26+00:00,NEW WESTMINSTER,BC,V3N,1800 Block 10TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2077719,-122.9478741,1346
21,679,23-10512,2023-06-29 09:30:00+00:00,2023-07-01 16:08:57+00:00,NEW WESTMINSTER,BC,V3M 1L2,200 Block 6TH ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2068617,-122.912695,1347
18,676,23-10489,2023-06-29 17:55:00+00:00,2023-07-01 16:08:57+00:00,NEW WESTMINSTER,BC,V3M 5E3,1100 Block EWEN AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1848922,-122.949372,1348
14,672,23-10624,2023-06-29 20:00:00+00:00,2023-07-02 16:11:48+00:00,NEW WESTMINSTER,BC,V3L 3J9,300 Block SIMPSON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.22462119999999,-122.8935118,1349
15,673,23-10509,2023-06-29 20:20:00+00:00,2023-07-02 16:11:49+00:00,NEW WESTMINSTER,BC,V3L 1A7,300 Block COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2051981,-122.9036909,1350
24,682,23-10516,2023-06-29 22:01:00+00:00,2023-07-01 16:08:57+00:00,NEW WESTMINSTER,BC,V3M,800 Block 5TH AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2093821,-122.922453,1351
25,683,23-10522,2023-06-29 23:20:00+00:00,2023-07-01 16:08:56+00:00,NEW WESTMINSTER,BC,V3M,1000 Block TANAKA CRT,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.1870082,-122.9514463,1352
26,684,23-10527,2023-06-30 01:23:00+00:00,2023-07-01 16:08:56+00:00,NEW WESTMINSTER,BC,V3M 2A7,1800 Block RIVER DR,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2010735,-122.9412282,1353
22,680,23-10529,2023-06-30 01:30:00+00:00,2023-07-01 16:08:56+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2000823,-122.9174235,1354
23,681,23-10532,2023-06-30 01:42:00+00:00,2023-07-01 16:08:57+00:00,NEW WESTMINSTER,BC,V3M,1100 Block TANAKA CRT,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.1870082,-122.9514463,1355
2,660,23-80222,2023-06-30 10:00:00+00:00,2023-07-13 16:07:46+00:00,NEW WESTMINSTER,BC,V3L 1K8,100 Block COLLEGE CRT,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2120168,-122.9060777,1356
4,662,23-80214,2023-06-30 17:25:00+00:00,2023-07-08 16:35:01+00:00,NEW WESTMINSTER,BC,V3M 6G2,900 Block QUAYSIDE DR,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.1995085,-122.9128078,1357
20,678,23-10572,2023-06-30 17:54:00+00:00,2023-07-01 16:08:56+00:00,NEW WESTMINSTER,BC,V3M 6V4,700 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2030424,-122.9108517,1358
16,674,23-10578,2023-06-30 19:10:00+00:00,2023-07-01 16:08:56+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2020176,-122.9096046,1359
10,668,23-10582,2023-06-30 20:03:00+00:00,2023-07-02 16:11:49+00:00,NEW WESTMINSTER,BC,V3L 2Y4,800 Block 5TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2166461,-122.9233684,1360
19,677,23-10581,2023-06-30 20:03:00+00:00,2023-07-01 16:08:56+00:00,NEW WESTMINSTER,BC,V3M 1A9,700 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2020176,-122.9096046,1361
17,675,23-10585,2023-06-30 20:41:00+00:00,2023-07-01 16:08:57+00:00,NEW WESTMINSTER,BC,V3M,500 Block 14TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20224,-122.92908,1362
11,669,23-10590,2023-06-30 21:17:00+00:00,2023-07-02 16:11:49+00:00,NEW WESTMINSTER,BC,V3L 3C8,900 Block 6TH ST,THEFT FROM MV OVER $5000,Theft from Vehicle,THEFT FROM MV OVER $5000,49.2177184,-122.9275694,1363
9,667,23-10591,2023-06-30 21:25:00+00:00,2023-07-02 16:11:49+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2250787,-122.8929076,1364
7,665,23-10705,2023-07-01 03:00:00+00:00,2023-07-03 17:02:04+00:00,NEW WESTMINSTER,BC,V3M 6Y2,200 Block 7TH ST,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.20631900000001,-122.914237,1365
13,671,23-10635,2023-07-01 05:48:00+00:00,2023-07-02 16:11:48+00:00,NEW WESTMINSTER,BC,V3L 1L9,300 Block 3RD ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2111579,-122.9110304,1366
