,id,ccn,date,update_date,city,province,postal_code,address,incident,incident_class,narrative,latitude,longitude,crimeCommitted
165,1531,23-15252,2023-09-10 07:35:00+00:00,2023-09-11 16:28:19+00:00,NEW WESTMINSTER,BC,V3M,500 Block 7TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.211577,-122.9208248,1977
119,1485,23-15467,2023-09-10 10:40:00+00:00,2023-09-14 16:07:08+00:00,NEW WESTMINSTER,BC,V3L 5H8,100 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2052427,-122.9103696,1978
161,1527,23-15260,2023-09-10 13:45:00+00:00,2023-09-11 16:28:19+00:00,NEW WESTMINSTER,BC,V3M 5K3,400 Block BOYNE ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.1931623,-122.9413674,1979
114,1480,23-15554,2023-09-10 16:34:00+00:00,2023-09-15 16:24:10+00:00,NEW WESTMINSTER,BC,V3M 3R1,1 Block ST & 3RD AVE,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2083898,-122.9152422,1980
166,1532,23-15267,2023-09-10 18:17:00+00:00,2023-09-11 16:28:19+00:00,NEW WESTMINSTER,BC,V3L 3W7,400 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2277467,-122.8926041,1981
152,1518,23-80301,2023-09-10 19:40:00+00:00,2023-09-12 16:10:01+00:00,NEW WESTMINSTER,BC,V3L 5R3,200 Block FRANCIS WAY,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.214558,-122.8975625,1982
155,1521,23-15282,2023-09-10 22:46:00+00:00,2023-09-12 16:10:01+00:00,NEW WESTMINSTER,BC,V3M,1900 Block RIVER DR,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.200228,-122.942155,1983
149,1515,23-15284,2023-09-10 23:36:00+00:00,2023-09-12 16:10:02+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2131309,-122.9208405,1984
147,1513,23-15286,2023-09-11 00:25:00+00:00,2023-09-12 16:10:02+00:00,NEW WESTMINSTER,BC,V3M,300 Block 14TH ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2030532,-122.9299531,1985
111,1477,23-15532,2023-09-11 02:00:00+00:00,2023-09-15 16:24:09+00:00,NEW WESTMINSTER,BC,V3M 6T8,1300 Block QUAYSIDE DR,THEFT MOTORCYCLE UNDER $5000,Theft of Vehicle,THEFT MOTORCYCLE UNDER $5000,49.1998387,-122.9225059,1986
150,1516,23-15312,2023-09-11 02:30:00+00:00,2023-09-12 16:10:02+00:00,NEW WESTMINSTER,BC,V3M 2X7,2000 Block EDINBURGH ST,THEFT OF AUTO OVER $5000,Theft of Vehicle,THEFT OF AUTO OVER $5000,49.2029642,-122.9496165,1987
148,1514,23-15298,2023-09-11 02:52:00+00:00,2023-09-12 16:10:01+00:00,NEW WESTMINSTER,BC,V3M 4W6,800 Block 20TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.202856,-122.9485866,1988
146,1512,23-15304,2023-09-11 05:38:00+00:00,2023-09-12 16:10:02+00:00,NEW WESTMINSTER,BC,V3M 3S7,800 Block 8TH ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2140238,-122.927619,1989
157,1523,23-15306,2023-09-11 06:18:00+00:00,2023-09-12 16:09:40+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.2028997,-122.9077891,1990
151,1517,23-15310,2023-09-11 07:31:00+00:00,2023-09-12 16:10:02+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.190715,-122.9449051,1991
136,1502,23-15321,2023-09-11 17:23:00+00:00,2023-09-13 16:49:32+00:00,NEW WESTMINSTER,BC,V3L,500 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2045585,-122.9075651,1992
154,1520,23-15324,2023-09-11 18:08:00+00:00,2023-09-12 16:10:01+00:00,NEW WESTMINSTER,BC,V3M,1500 Block MAYES ST,RECOVERED OUTSIDE STOLEN VEH,Vehicle Recovery,RECOVERED OUTSIDE STOLEN VEH,49.2036633,-122.9357837,1993
115,1481,23-80305,2023-09-11 22:00:00+00:00,2023-09-15 16:24:09+00:00,NEW WESTMINSTER,BC,V3K 0M4,900 Block CARNARVON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.20060340000001,-122.9151316,1994
134,1500,23-15352,2023-09-11 23:24:00+00:00,2023-09-13 16:49:33+00:00,NEW WESTMINSTER,BC,V3L 4K9,1 Block AVE & BUCHANAN AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2284975,-122.8962688,1995
138,1504,23-15363,2023-09-12 02:22:00+00:00,2023-09-13 16:49:32+00:00,NEW WESTMINSTER,BC,V3L 5W3,800 Block SANGSTER PL,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.223246,-122.9109033,1996
144,1510,23-15369,2023-09-12 04:07:00+00:00,2023-09-13 16:49:32+00:00,NEW WESTMINSTER,BC,V3M 5E5,1200 Block EWEN AVE,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.1834138,-122.9526019,1997
143,1509,23-15370,2023-09-12 04:37:00+00:00,2023-09-13 16:49:32+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,1998
142,1508,23-15377,2023-09-12 08:48:00+00:00,2023-09-13 16:49:32+00:00,NEW WESTMINSTER,BC,V3M 5K3,400 Block BOYNE ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.1931623,-122.9413674,1999
140,1506,23-15387,2023-09-12 15:15:00+00:00,2023-09-13 16:49:32+00:00,NEW WESTMINSTER,BC,V3M 1X4,999900 Block UNKNOWN,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2057179,-122.910956,2000
139,1505,23-15389,2023-09-12 16:18:00+00:00,2023-09-13 16:49:32+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2001
135,1501,23-15393,2023-09-12 17:13:00+00:00,2023-09-13 16:49:32+00:00,NEW WESTMINSTER,BC,V3L 1P5,400 Block 1ST ST,THEFT OF TRUCK OVER $5000,Theft of Vehicle,THEFT OF TRUCK OVER $5000,49.2157997,-122.9100093,2002
145,1511,23-15398,2023-09-12 17:51:00+00:00,2023-09-13 16:49:32+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2003
123,1489,23-15404,2023-09-12 19:12:00+00:00,2023-09-14 16:07:08+00:00,NEW WESTMINSTER,BC,V3L,RICHMOND ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2256221,-122.8986426,2004
127,1493,23-15445,2023-09-12 21:00:00+00:00,2023-09-14 16:07:08+00:00,NEW WESTMINSTER,BC,V3M 1L8,200 Block 8TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2053062,-122.9171557,2005
137,1503,23-15410,2023-09-12 21:02:00+00:00,2023-09-13 16:49:32+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.190715,-122.9449051,2006
126,1492,23-15412,2023-09-12 21:28:00+00:00,2023-09-14 16:07:08+00:00,NEW WESTMINSTER,BC,V3M,STAR CRES,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.1957944,-122.9256982,2007
128,1494,23-15438,2023-09-13 00:00:00+00:00,2023-09-14 16:07:07+00:00,NEW WESTMINSTER,BC,V3M 3Y8,400 Block 10TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2067342,-122.9235622,2008
133,1499,23-15432,2023-09-13 00:18:00+00:00,2023-09-14 16:07:51+00:00,NEW WESTMINSTER,BC,V3M 4G2,500 Block 11TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2069803,-122.9274512,2009
120,1486,23-15440,2023-09-13 02:41:00+00:00,2023-09-14 16:07:08+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2028997,-122.9077891,2010
125,1491,23-15441,2023-09-13 02:46:00+00:00,2023-09-14 16:07:08+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2000823,-122.9174235,2011
116,1482,23-80304,2023-09-13 05:00:00+00:00,2023-09-15 16:24:09+00:00,NEW WESTMINSTER,BC,V3L,200 Block 1ST ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2114997,-122.9044898,2012
122,1488,23-15462,2023-09-13 14:33:00+00:00,2023-09-14 16:07:08+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 8TH ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2112657,-122.9254414,2013
129,1495,23-15476,2023-09-13 17:09:00+00:00,2023-09-14 16:07:08+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.190715,-122.9449051,2014
131,1497,23-15478,2023-09-13 17:16:00+00:00,2023-09-14 16:07:08+00:00,NEW WESTMINSTER,BC,V3M 3J6,1900 Block 10TH AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.206677,-122.9498901,2015
113,1479,23-15487,2023-09-13 19:35:00+00:00,2023-09-15 16:24:09+00:00,NEW WESTMINSTER,BC,V3L 1G2,400 Block AGNES ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2060118,-122.9073511,2016
130,1496,23-15488,2023-09-13 19:50:00+00:00,2023-09-14 16:07:08+00:00,NEW WESTMINSTER,BC,V3M 5G7,800 Block BOYD ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.190715,-122.9449051,2017
121,1487,23-15498,2023-09-13 20:38:00+00:00,2023-09-14 16:07:08+00:00,NEW WESTMINSTER,BC,V3L 2V4,400 Block 4TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2117667,-122.9148009,2018
109,1475,23-15499,2023-09-13 20:54:00+00:00,2023-09-15 16:24:09+00:00,NEW WESTMINSTER,BC,V3M 5K1,300 Block BOYNE ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.1900749,-122.9388197,2019
108,1474,23-15523,2023-09-13 23:00:00+00:00,2023-09-15 16:24:09+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2000823,-122.9174235,2020
117,1483,23-15512,2023-09-13 23:07:00+00:00,2023-09-15 16:24:09+00:00,NEW WESTMINSTER,BC,V3M,1 Block ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2057179,-122.910956,2021
118,1484,23-15514,2023-09-13 23:23:00+00:00,2023-09-15 16:24:09+00:00,NEW WESTMINSTER,BC,V3M 2R2,600 Block 8TH AVE,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2155444,-122.924083,2022
106,1472,23-15517,2023-09-13 23:40:00+00:00,2023-09-15 16:24:09+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2023
107,1473,23-15520,2023-09-14 01:30:00+00:00,2023-09-15 16:24:09+00:00,NEW WESTMINSTER,BC,V3M 1T5,1100 Block 4TH AVE,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2050434,-122.9257477,2024
110,1476,23-15546,2023-09-14 09:30:00+00:00,2023-09-15 16:24:09+00:00,NEW WESTMINSTER,BC,V3L 3W4,300 Block E COLUMBIA ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2250787,-122.8929076,2025
112,1478,23-15564,2023-09-14 21:01:00+00:00,2023-09-15 16:24:09+00:00,NEW WESTMINSTER,BC,V3L 3R6,400 Block WILSON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2281121,-122.8873722,2026
100,1466,23-15568,2023-09-14 21:31:00+00:00,2023-09-16 16:51:57+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2131309,-122.9208405,2027
98,1464,23-15570,2023-09-14 22:07:00+00:00,2023-09-16 16:51:57+00:00,NEW WESTMINSTER,BC,V3L 3B4,500 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.21176699999999,-122.9188433,2028
103,1469,23-15572,2023-09-14 22:23:00+00:00,2023-09-16 16:51:56+00:00,NEW WESTMINSTER,BC,V3M 4W6,800 Block 20TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.202856,-122.9485866,2029
101,1467,23-15581,2023-09-15 00:03:00+00:00,2023-09-16 16:51:56+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,2030
105,1471,23-15583,2023-09-15 00:05:00+00:00,2023-09-16 16:51:57+00:00,NEW WESTMINSTER,BC,V3M,100 Block 10TH ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.2021367,-122.917753,2031
102,1468,23-15589,2023-09-15 01:48:00+00:00,2023-09-16 16:51:57+00:00,NEW WESTMINSTER,BC,V3M 1W6,1200 Block CAMERON ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2054789,-122.927831,2032
99,1465,23-15590,2023-09-15 02:48:00+00:00,2023-09-16 16:51:57+00:00,NEW WESTMINSTER,BC,V3M 3X8,1000 Block QUEENS AVE,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2026763,-122.9204665,2033
97,1463,23-15611,2023-09-15 15:36:00+00:00,2023-09-16 16:51:57+00:00,NEW WESTMINSTER,BC,V3M 6H1,1100 Block QUAYSIDE DR,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.20055,-122.924757,2034
104,1470,23-15622,2023-09-15 16:00:00+00:00,2023-09-16 16:51:57+00:00,NEW WESTMINSTER,BC,V3M 3G2,2200 Block LONDON ST,FRAUD-OTHER,Property Crime,FRAUD-OTHER,49.2025039,-122.9545237,2035
96,1462,23-15625,2023-09-15 19:08:00+00:00,2023-09-17 16:13:50+00:00,NEW WESTMINSTER,BC,V3M,LAGUNA CRT,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.1997197,-122.9228961,2036
91,1457,23-15638,2023-09-15 22:09:00+00:00,2023-09-17 16:13:50+00:00,NEW WESTMINSTER,BC,V3M 6G2,900 Block QUAYSIDE DR,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.1995085,-122.9128078,2037
95,1461,23-15649,2023-09-16 01:14:00+00:00,2023-09-17 16:13:50+00:00,NEW WESTMINSTER,BC,V3M 2B8,1000 Block 6TH AVE,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.20939560000001,-122.9268794,2038
89,1455,23-15711,2023-09-16 03:00:00+00:00,2023-09-18 16:51:01+00:00,NEW WESTMINSTER,BC,V3L,600 Block CLARKSON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2034798,-122.9079963,2039
92,1458,23-15674,2023-09-16 11:17:00+00:00,2023-09-17 16:13:49+00:00,NEW WESTMINSTER,BC,V3L 5H8,100 Block 6TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2052427,-122.9103696,2040
94,1460,23-15675,2023-09-16 11:51:00+00:00,2023-09-17 16:13:50+00:00,NEW WESTMINSTER,BC,.,1 Block ST,BREAK & ENTER-BUSINESS,Breaking & Entering,BREAK & ENTER-BUSINESS,49.2057179,-122.910956,2041
93,1459,23-15678,2023-09-16 14:43:00+00:00,2023-09-17 16:13:50+00:00,NEW WESTMINSTER,BC,V3L 4S8,800 Block MASSEY ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2260487,-122.9058842,2042
90,1456,23-15699,2023-09-16 22:25:00+00:00,2023-09-18 16:51:01+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2043
87,1453,23-15704,2023-09-17 01:18:00+00:00,2023-09-18 16:51:01+00:00,NEW WESTMINSTER,BC,V3L 3C2,600 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2131309,-122.9208405,2044
86,1452,23-15714,2023-09-17 03:14:00+00:00,2023-09-18 16:51:01+00:00,NEW WESTMINSTER,BC,V3M 1A5,400 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2028997,-122.9077891,2045
84,1450,23-15759,2023-09-17 05:00:00+00:00,2023-09-19 16:17:39+00:00,NEW WESTMINSTER,BC,V3M 4J2,600 Block 12TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2078601,-122.9311109,2046
85,1451,23-15725,2023-09-17 10:33:00+00:00,2023-09-18 16:51:01+00:00,NEW WESTMINSTER,BC,V3L 3L4,300 Block HOSPITAL ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2264586,-122.8928729,2047
88,1454,23-15746,2023-09-17 20:00:00+00:00,2023-09-18 16:51:01+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.200803,-122.9134438,2048
65,1431,23-15947,2023-09-17 22:00:00+00:00,2023-09-21 16:15:46+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 8TH ST,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2112657,-122.9254414,2049
83,1449,23-15773,2023-09-18 02:40:00+00:00,2023-09-19 16:17:39+00:00,NEW WESTMINSTER,BC,V3M,BEGBIE ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2019513,-122.9105963,2050
79,1445,23-15760,2023-09-18 02:55:00+00:00,2023-09-19 16:17:39+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 6TH AVE,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2124082,-122.921433,2051
80,1446,23-15761,2023-09-18 03:28:00+00:00,2023-09-19 16:17:39+00:00,NEW WESTMINSTER,BC,V3M 3R9,500 Block 8TH ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2098328,-122.9228187,2052
78,1444,23-15771,2023-09-18 07:48:00+00:00,2023-09-19 16:17:39+00:00,NEW WESTMINSTER,BC,V3K 0M4,900 Block CARNARVON ST,BREAK & ENTER-RESIDENCE,Breaking & Entering,BREAK & ENTER-RESIDENCE,49.20060340000001,-122.9151316,2053
77,1443,23-15772,2023-09-18 08:22:00+00:00,2023-09-19 16:17:39+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.200803,-122.9134438,2054
81,1447,23-15783,2023-09-18 16:50:00+00:00,2023-09-19 16:17:39+00:00,NEW WESTMINSTER,BC,V3L 1V5,300 Block PRINCESS ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2158923,-122.9169174,2055
72,1438,23-15788,2023-09-18 17:58:00+00:00,2023-09-20 16:57:38+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.200803,-122.9134438,2056
82,1448,23-15793,2023-09-18 18:59:00+00:00,2023-09-19 16:17:39+00:00,NEW WESTMINSTER,BC,V3M 4J2,600 Block 12TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2078601,-122.9311109,2057
76,1442,23-15835,2023-09-18 21:00:00+00:00,2023-09-20 16:57:38+00:00,NEW WESTMINSTER,BC,V3M 2K2,700 Block 14TH ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2074663,-122.9358519,2058
69,1435,23-15801,2023-09-18 21:37:00+00:00,2023-09-20 16:57:38+00:00,NEW WESTMINSTER,BC,V3M 3S2,600 Block 8TH ST,MISCHIEF $5000 OR UNDER,Property Crime,MISCHIEF $5000 OR UNDER,49.2112657,-122.9254414,2059
71,1437,23-15803,2023-09-18 22:04:00+00:00,2023-09-20 16:57:37+00:00,NEW WESTMINSTER,BC,V3K 0M4,900 Block CARNARVON ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.20060340000001,-122.9151316,2060
70,1436,23-15813,2023-09-19 02:04:00+00:00,2023-09-20 16:57:38+00:00,NEW WESTMINSTER,BC,V3M,1000 Block COLUMBIA ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.2000823,-122.9174235,2061
51,1417,23-16055,2023-09-19 07:00:00+00:00,2023-09-24 16:26:48+00:00,NEW WESTMINSTER,BC,V3M 1E9,200 Block CARNARVON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2030916,-122.9104439,2062
67,1433,23-15882,2023-09-19 11:00:00+00:00,2023-09-21 16:15:56+00:00,NEW WESTMINSTER,BC,V3L 4G2,100 Block HARVEY ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2207452,-122.9019672,2063
75,1441,23-15843,2023-09-19 15:18:00+00:00,2023-09-20 16:57:37+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.200803,-122.9134438,2064
57,1423,23-15847,2023-09-19 15:53:00+00:00,2023-09-22 16:48:56+00:00,NEW WESTMINSTER,BC,V3L 3R6,400 Block WILSON ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2281121,-122.8873722,2065
74,1440,23-15850,2023-09-19 16:53:00+00:00,2023-09-20 16:57:38+00:00,NEW WESTMINSTER,BC,V3M 4G2,500 Block 11TH ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2069803,-122.9274512,2066
68,1434,23-15853,2023-09-19 17:05:00+00:00,2023-09-20 16:57:38+00:00,NEW WESTMINSTER,BC,V3L 3L4,300 Block HOSPITAL ST,FRAUD-MONEY/PROP/SEC>$5000,Property Crime,FRAUD-MONEY/PROP/SEC>$5000,49.2264586,-122.8928729,2067
54,1420,23-16026,2023-09-19 19:00:00+00:00,2023-09-23 16:34:58+00:00,NEW WESTMINSTER,BC,V3L 3V2,500 Block KELLY ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.23172539999999,-122.8911505,2068
62,1428,23-15862,2023-09-19 20:14:00+00:00,2023-09-21 16:15:46+00:00,NEW WESTMINSTER,BC,V3M,1000 Block CORNWALL ST,FRAUD-IDENTITY,Property Crime,FRAUD-IDENTITY,49.205602,-122.9223772,2069
64,1430,23-15869,2023-09-19 21:55:00+00:00,2023-09-21 16:15:46+00:00,NEW WESTMINSTER,BC,V3L 3B4,500 Block 6TH ST,THEFT-SHOPLIFTING UNDER $5000,Theft,THEFT-SHOPLIFTING UNDER $5000,49.21176699999999,-122.9188433,2070
60,1426,23-15898,2023-09-20 04:24:00+00:00,2023-09-21 16:15:46+00:00,NEW WESTMINSTER,BC,V3M 0G3,800 Block CARNARVON ST,ROBBERY-OTHER,Robbery,ROBBERY-OTHER,49.200803,-122.9134438,2071
66,1432,23-15910,2023-09-20 14:15:00+00:00,2023-09-21 16:15:46+00:00,NEW WESTMINSTER,BC,V3L,300 Block 5TH ST,THEFT OF AUTO UNDER $5000,Theft of Vehicle,THEFT OF AUTO UNDER $5000,49.2093637,-122.9140216,2072
63,1429,23-15913,2023-09-20 16:02:00+00:00,2023-09-21 16:15:46+00:00,NEW WESTMINSTER,BC,V3L 3L3,300 Block KEARY ST,THEFT FROM MV UNDER $5000,Theft from Vehicle,THEFT FROM MV UNDER $5000,49.2253549,-122.8935271,2073
61,1427,23-15940,2023-09-20 21:20:00+00:00,2023-09-21 16:15:46+00:00,NEW WESTMINSTER,BC,V3L 3E8,300 Block BRUNETTE AVE,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2250673,-122.8889269,2074
58,1424,23-15948,2023-09-20 22:36:00+00:00,2023-09-22 16:48:56+00:00,NEW WESTMINSTER,BC,V3L 0A6,200 Block KEARY ST,THEFT-OTHER UNDER $5000,Theft,THEFT-OTHER UNDER $5000,49.2253109,-122.8901406,2075
59,1425,23-15974,2023-09-21 13:05:00+00:00,2023-09-22 16:48:56+00:00,NEW WESTMINSTER,BC,V3M 3S7,800 Block 8TH ST,BREAK & ENTER-OTHER,Breaking & Entering,BREAK & ENTER-OTHER,49.2140238,-122.927619,2076
56,1422,23-16014,2023-09-21 13:20:00+00:00,2023-09-23 16:34:58+00:00,NEW WESTMINSTER,BC,V3L 5W4,SMOKEY SMITH PL,THEFT BICYCLE UNDER $5000,Theft,THEFT BICYCLE UNDER $5000,49.2195433,-122.9105963,2077
